feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,mood,genre
123.046875,-145.73748779296875,114.787353515625,-4.489710330963135,31.3593692779541,8.245323181152344,7.02655029296875,-10.647422790527344,3.837876319885254,-14.746295928955078,-3.170454263687134,-10.712021827697754,-6.4400410652160645,-1.4216291904449463,1812.7204135280108,0.07390204745549536,0.1307155042886734,0.20226389169692993,0.3360850512981415,0.28699079155921936,0.17402474582195282,0.20615112781524658,0.21734000742435455,0.4872409999370575,0.47094741463661194,0.3470759987831116,0.4684550166130066,0.30648818612098694,0.33639588952064514,happy,pop
112.34714673913044,-312.25634765625,76.7850112915039,-24.758840560913086,12.883353233337402,1.0922143459320068,1.6419674158096313,-6.872748851776123,-2.7663679122924805,-11.106035232543945,-5.853363513946533,-10.449366569519043,-4.301927089691162,-9.943824768066406,2599.761591957227,0.161394337751548,0.03174120932817459,0.5118295550346375,0.5178877115249634,0.563581645488739,0.4660520851612091,0.43517765402793884,0.5748386383056641,0.5728160738945007,0.5593365430831909,0.5638711452484131,0.559135913848877,0.40176764130592346,0.39556562900543213,happy,pop
103.359375,-170.2841796875,136.43594360351562,-15.06219482421875,-1.5529778003692627,-14.348933219909668,-28.19602394104004,-2.245729923248291,11.154797554016113,-6.256362438201904,0.5198929309844971,2.076694965362549,-3.384045362472534,-4.701055526733398,1446.4357736321845,0.06831175624032508,0.16346381604671478,0.31971925497055054,0.39007386565208435,0.46146681904792786,0.2914537191390991,0.31694212555885315,0.2630067765712738,0.3695228397846222,0.2675422728061676,0.3014306426048279,0.4958589971065521,0.3816395401954651,0.44202926754951477,happy,pop
112.34714673913044,-307.431396484375,58.60913848876953,4.838299751281738,-1.4621466398239136,-2.3606767654418945,3.8602967262268066,-6.940762996673584,-5.821159362792969,-9.234941482543945,-1.1496899127960205,-3.8125336170196533,-4.695905685424805,-8.41726016998291,2199.029668367111,0.12347922310371517,0.03621683642268181,0.3670484125614166,0.2569270133972168,0.3206614553928375,0.3022070825099945,0.5313827395439148,0.2735362946987152,0.23737388849258423,0.4953746497631073,0.2847384810447693,0.28787916898727417,0.20393629372119904,0.2424282431602478,happy,pop
89.10290948275862,-144.19534301757812,99.69340515136719,-7.416914463043213,29.81764793395996,3.230437755584717,6.833827018737793,7.600439071655273,11.901420593261719,2.9312491416931152,5.125241279602051,-7.640875816345215,6.976867198944092,-1.0290788412094116,1985.9971210214237,0.0686148534249226,0.14351019263267517,0.5275276303291321,0.39298516511917114,0.43272215127944946,0.3237786889076233,0.3358529806137085,0.4431559145450592,0.36255940794944763,0.40640848875045776,0.46079087257385254,0.5823131799697876,0.6833267211914062,0.49451926350593567,happy,pop
161.4990234375,-151.96693420410156,79.35087585449219,52.56825637817383,23.825754165649414,11.866402626037598,10.328917503356934,-0.20877772569656372,4.974588394165039,-1.2560937404632568,2.231050729751587,-5.4471282958984375,2.234203815460205,-6.979903221130371,2592.226874682992,0.10671893140479877,0.15031880140304565,0.4031212031841278,0.3301083445549011,0.32378074526786804,0.35740160942077637,0.40453818440437317,0.5381634831428528,0.32076987624168396,0.34768298268318176,0.42860257625579834,0.3827202618122101,0.40399566292762756,0.3498837947845459,happy,pop
129.19921875,-115.4325180053711,100.9600830078125,-39.641300201416016,24.16659927368164,5.88636589050293,10.99287223815918,9.921782493591309,8.535260200500488,8.7736177444458,10.66353988647461,2.125328302383423,6.281044960021973,4.607771396636963,2100.345297799276,0.1047960405379257,0.1910940259695053,0.39175349473953247,0.3902561664581299,0.5435264706611633,0.3560376763343811,0.45424461364746094,0.39616742730140686,0.48604053258895874,0.4574379324913025,0.5300973057746887,0.7265753746032715,0.4685594439506531,0.45752987265586853,happy,pop
172.265625,-198.43191528320312,166.5659637451172,6.677867412567139,34.018218994140625,20.801939010620117,7.537190914154053,7.865370273590088,7.385646820068359,2.181882381439209,5.070804119110107,3.3545546531677246,3.5764284133911133,1.207092046737671,855.1151299139174,0.03511618977360681,0.16952839493751526,0.20376300811767578,0.1518244594335556,0.15872110426425934,0.26587843894958496,0.4242092967033386,0.8944950699806213,0.5751715898513794,0.4886898696422577,0.44435572624206543,0.22401529550552368,0.11023867130279541,0.10926111787557602,happy,pop
135.99917763157896,-312.2041931152344,183.5439910888672,-17.44495964050293,0.08095604926347733,17.22385597229004,-4.6938886642456055,-2.871431827545166,-1.4942206144332886,-8.03222942352295,-7.3294358253479,-6.603815078735352,-4.670935153961182,-8.421220779418945,806.9370999611925,0.05109266157120743,0.055380482226610184,0.1480129361152649,0.5046531558036804,0.2633463144302368,0.19808511435985565,0.43848156929016113,0.20009379088878632,0.23649375140666962,0.13732919096946716,0.3039262592792511,0.23493804037570953,0.11409008502960205,0.11728812009096146,sad,pop
107.666015625,-401.96343994140625,110.44955444335938,17.921911239624023,40.647125244140625,16.885726928710938,4.209644794464111,-0.9393699765205383,-13.319411277770996,-12.40587043762207,-10.898807525634766,-15.106853485107422,-21.761722564697266,-16.891132354736328,1582.0384429049197,0.10307874177631579,0.06115659326314926,0.402570515871048,0.499565988779068,0.3816794753074646,0.46992823481559753,0.531541645526886,0.2286897748708725,0.18462727963924408,0.18897423148155212,0.2812367081642151,0.27250468730926514,0.26385918259620667,0.3417036533355713,sad,pop
184.5703125,-412.6964416503906,167.01148986816406,28.608837127685547,57.78974533081055,-18.785940170288086,-6.852067947387695,18.12399673461914,8.381482124328613,-5.662026405334473,-14.049686431884766,-1.030786156654358,3.661229133605957,-7.829662322998047,636.1671869391579,0.029801029169891642,0.038171276450157166,0.2881617844104767,0.24071146547794342,0.3642663359642029,0.42795735597610474,0.2216823548078537,0.187700092792511,0.19820179045200348,0.453497976064682,0.22092029452323914,0.26859742403030396,0.8000469207763672,0.3993421494960785,sad,pop
86.1328125,-302.17633056640625,124.46846008300781,28.352571487426758,30.276195526123047,27.982833862304688,8.30683708190918,1.8384227752685547,8.83265209197998,-8.820606231689453,-8.736519813537598,-2.361600160598755,-7.775510787963867,-10.95212459564209,1243.8701089797587,0.049998941805340556,0.08056362718343735,0.18341967463493347,0.33792880177497864,0.21084526181221008,0.2460474818944931,0.43352311849594116,0.2684168517589569,0.1427108496427536,0.11965595185756683,0.3215785622596741,0.6189704537391663,0.3127685785293579,0.16219715774059296,sad,pop
129.19921875,-273.6871643066406,138.33755493164062,-9.33118724822998,8.13630199432373,30.276960372924805,2.913252353668213,-10.228708267211914,-4.994148254394531,-9.072591781616211,1.0516605377197266,-5.794116973876953,-5.253550052642822,-9.163043022155762,1152.5924806708142,0.046156939338235295,0.08499588817358017,0.24925336241722107,0.16510172188282013,0.28812375664711,0.22890116274356842,0.21390028297901154,0.32229509949684143,0.18861621618270874,0.1802569031715393,0.1621265411376953,0.35597628355026245,0.5166671276092529,0.24829387664794922,sad,pop
112.34714673913044,-291.3621826171875,164.21615600585938,45.01875686645508,11.271760940551758,0.27680718898773193,-3.5535728931427,-12.39738941192627,0.16535727679729462,-8.270133972167969,-7.279672622680664,-7.278249263763428,-6.383101940155029,2.119093656539917,932.2484014297723,0.05185002660603715,0.12351695448160172,0.2623816728591919,0.3162226378917694,0.1634792536497116,0.19433090090751648,0.1918744593858719,0.4246705174446106,0.147614523768425,0.13414596021175385,0.27359139919281006,0.13385988771915436,0.18986883759498596,0.10257776826620102,sad,pop
99.38401442307692,-296.516357421875,162.25802612304688,2.5660457611083984,22.67674446105957,10.86961555480957,4.0991597175598145,-9.024794578552246,-10.700819969177246,-4.032779693603516,-4.599517345428467,-20.982927322387695,-16.69843292236328,-13.141136169433594,944.6500153014362,0.04700727433243034,0.07765157520771027,0.3875207006931305,0.2360721081495285,0.3256895840167999,0.27392616868019104,0.39313796162605286,0.17643439769744873,0.14806896448135376,0.3406187891960144,0.1643715798854828,0.2679388225078583,0.17721275985240936,0.43670523166656494,sad,pop
86.1328125,-239.067138671875,162.1969757080078,32.20486068725586,14.088528633117676,15.95997428894043,22.411043167114258,8.983173370361328,7.371367454528809,1.3592641353607178,1.107085108757019,0.5987450480461121,5.579553127288818,1.4287211894989014,836.5629332925938,0.0319000338622291,0.17603670060634613,0.6559892296791077,0.4205862581729889,0.3475712537765503,0.31787148118019104,0.3362312316894531,0.29143428802490234,0.3128490149974823,0.549053966999054,0.4113326072692871,0.4549320638179779,0.42948010563850403,0.5204592347145081,sad,pop
135.99917763157896,-186.54782104492188,40.735801696777344,-42.26655197143555,16.082473754882812,2.9539108276367188,-0.877407968044281,-14.046740531921387,1.2457358837127686,-5.399369716644287,-4.983565330505371,-6.370675086975098,-5.919097423553467,-12.229340553283691,3160.5445718453448,0.20529505490518576,0.041834693402051926,0.23161530494689941,0.3041069507598877,0.3369951844215393,0.6089255213737488,0.36288413405418396,0.26330599188804626,0.43367207050323486,0.2935291826725006,0.2889099419116974,0.36860960721969604,0.38139036297798157,0.47620469331741333,energetic,rock
129.19921875,-387.65496826171875,144.62173461914062,-35.34467697143555,21.39975929260254,-13.145709037780762,-3.0524215698242188,-8.338163375854492,-7.93223762512207,-12.92772388458252,-4.375975608825684,-16.49559783935547,-10.570611953735352,-16.183956146240234,1562.2944038996059,0.10907794964202787,0.02620503306388855,0.277634859085083,0.2962958812713623,0.6033870577812195,0.28262466192245483,0.27838578820228577,0.30555054545402527,0.2439979761838913,0.21605278551578522,0.18229354918003082,0.5781646966934204,0.3221830427646637,0.1787027269601822,energetic,hiphop
123.046875,-101.88680267333984,83.23944854736328,-17.59406089782715,18.206130981445312,0.3896564543247223,10.574676513671875,-8.940956115722656,2.8243539333343506,-3.736888885498047,-1.0227868556976318,-1.3067013025283813,0.209176167845726,-0.8672947287559509,2394.2409718164163,0.1153281008126935,0.19532577693462372,0.4930770993232727,0.543372392654419,0.48551949858665466,0.5085115432739258,0.46026965975761414,0.4750267565250397,0.44437605142593384,0.4545319676399231,0.4523707926273346,0.4545435905456543,0.5126447081565857,0.45167261362075806,energetic,rock
151.99908088235293,-114.32386779785156,62.59627151489258,-52.618675231933594,-5.955856800079346,-15.662546157836914,-7.415420055389404,-11.567315101623535,0.07606794685125351,-0.46071192622184753,4.719715595245361,-3.034095525741577,5.0458245277404785,-10.143486976623535,2717.815882375272,0.15278894761029413,0.11230091005563736,0.4006503224372864,0.25426825881004333,0.2739880383014679,0.3290941119194031,0.5046077966690063,0.44423750042915344,0.43606826663017273,0.5117089152336121,0.27853354811668396,0.2337038666009903,0.3547760248184204,0.45891639590263367,energetic,hiphop
143.5546875,-97.24103546142578,98.5699462890625,-2.779909133911133,21.887727737426758,6.152346611022949,8.79434585571289,4.372442245483398,14.07243824005127,-1.2391183376312256,9.081683158874512,1.4256694316864014,1.6934982538223267,2.6039843559265137,2086.212070591531,0.07900103400735294,0.259904146194458,0.4200083613395691,0.41720589995384216,0.5121414661407471,0.6486449837684631,0.5297961831092834,0.5011787414550781,0.4916893541812897,0.46664106845855713,0.47835320234298706,0.5422815680503845,0.5391029715538025,0.4260038435459137,energetic,hiphop
83.35433467741936,-192.1539764404297,135.62661743164062,-68.53794860839844,41.45208740234375,-14.88298225402832,0.7605785131454468,-6.263391971588135,-9.487940788269043,-5.262655258178711,-5.508711338043213,-9.803483009338379,-0.5935302972793579,-13.208405494689941,1772.026511709484,0.10194118251741487,0.05541357398033142,0.19221961498260498,0.18698100745677948,0.26305028796195984,0.411050945520401,0.3125395178794861,0.6177284121513367,0.4187907874584198,0.23131535947322845,0.13737981021404266,0.18897508084774017,0.3583180904388428,0.16954922676086426,energetic,rock
151.99908088235293,-166.98818969726562,107.88789367675781,7.636005401611328,43.91341018676758,5.980937957763672,12.44147777557373,0.7706969380378723,-0.6081295609474182,-9.057177543640137,3.5330705642700195,-7.447856903076172,-3.8213956356048584,-13.98427963256836,1851.007986071289,0.08998887383900929,0.09908193349838257,0.23165978491306305,0.3574901819229126,0.2568909525871277,0.1789151281118393,0.281855970621109,0.47979140281677246,0.6044839024543762,0.4294975996017456,0.32105666399002075,0.43887999653816223,0.5861653089523315,0.28128892183303833,energetic,rock
89.10290948275862,-308.619140625,91.49622344970703,-26.200098037719727,-10.714645385742188,-6.5223541259765625,-14.639500617980957,-5.868879318237305,-7.9551310539245605,-8.021632194519043,-2.4992835521698,-12.031306266784668,-6.2124924659729,-11.017416954040527,1900.6954640972028,0.10322235390866873,0.046370457857847214,0.4025039076805115,0.11964261531829834,0.11105968058109283,0.26797929406166077,0.46667882800102234,0.26549676060676575,0.5038624405860901,0.24872109293937683,0.14044179022312164,0.1559249460697174,0.21821415424346924,0.6200502514839172,energetic,rock
112.34714673913044,-286.3660888671875,149.5453338623047,7.707350254058838,22.49986457824707,-8.825054168701172,-23.19310760498047,-1.4715306758880615,5.219771385192871,-30.043888092041016,-3.114375352859497,0.7705263495445251,2.1785824298858643,1.8310257196426392,1244.135060552494,0.06619158765479877,0.07191795855760574,0.31003573536872864,0.40439754724502563,0.259198933839798,0.6149227023124695,0.26020145416259766,0.24990476667881012,0.10773569345474243,0.14601309597492218,0.33539411425590515,0.14857926964759827,0.0589899867773056,0.09575755894184113,calm,classical
151.99908088235293,-453.40673828125,144.24313354492188,52.26880645751953,3.765347719192505,-4.285379409790039,-9.246187210083008,-16.416046142578125,-16.62095832824707,-10.990299224853516,-4.202171325683594,1.1673470735549927,1.0075041055679321,-4.114482402801514,947.5429697590833,0.05989457357778638,0.027670541778206825,0.25498926639556885,0.22348494827747345,0.11271960288286209,0.2428908497095108,0.1499449610710144,0.43248480558395386,0.2170775979757309,0.1160486564040184,0.32555365562438965,0.162933349609375,0.2207261323928833,0.10744544863700867,calm,classical
0.0,-571.236572265625,136.54466247558594,92.5751953125,50.716957092285156,28.032506942749023,22.303918838500977,21.63079261779785,17.913965225219727,11.318999290466309,5.869591236114502,3.6288564205169678,3.3179781436920166,3.100346326828003,354.7204425174233,0.020923531830495355,0.023379260674118996,0.49140664935112,0.3753044307231903,0.3690630793571472,0.3748226463794708,0.38554316759109497,0.41572093963623047,0.5007489323616028,0.610349178314209,0.5350061655044556,0.5061130523681641,0.4596380889415741,0.46002110838890076,calm,classical
92.28515625,-472.8504333496094,202.62657165527344,48.51215744018555,-3.5826830863952637,2.419644832611084,0.4348295331001282,-7.499456405639648,-14.237940788269043,-16.686906814575195,-13.844188690185547,-11.860557556152344,-6.92250394821167,2.5512545108795166,766.9142192828541,0.06162925696594427,0.02912069298326969,0.16858911514282227,0.5993692874908447,0.3807596266269684,0.1484210193157196,0.2221992462873459,0.14565405249595642,0.3041275143623352,0.10559233278036118,0.1936735361814499,0.2567610740661621,0.07459153234958649,0.07638835161924362,calm,classical
0.0,-431.822509765625,159.80320739746094,96.78170013427734,43.836326599121094,19.875083923339844,12.603281021118164,6.832282066345215,1.8066508769989014,1.7560685873031616,4.819781303405762,6.644709587097168,6.500568389892578,5.4696946144104,242.2017965171634,0.01118814096362229,0.06866500526666641,0.38371482491493225,0.3212379217147827,0.42014750838279724,0.45791804790496826,0.6172606945037842,0.7635941505432129,0.5844916701316833,0.566825270652771,0.6937628984451294,0.8282514214515686,0.4856016933917999,0.3164401650428772,calm,classical
151.99908088235293,-301.73858642578125,179.63868713378906,-18.191043853759766,30.111419677734375,19.988245010375977,2.108816385269165,3.5100083351135254,6.791049003601074,2.9851624965667725,-0.14963071048259735,-5.284910678863525,-3.877533197402954,-4.283060550689697,878.8821620802311,0.03692872605456656,0.050068680197000504,0.378338098526001,0.27967873215675354,0.1027597114443779,0.13010941445827484,0.22547698020935059,0.7105242013931274,0.3537335991859436,0.17257574200630188,0.2554056644439697,0.25903064012527466,0.29505205154418945,0.20828525722026825,calm,classical
151.99908088235293,-509.3830871582031,111.83436584472656,34.9355354309082,29.642051696777344,13.537187576293945,16.797691345214844,2.072849988937378,5.693493366241455,3.4565746784210205,8.73615550994873,0.13421630859375,4.129679203033447,0.6455245018005371,1498.8778508158948,0.03637166215170279,0.004580643028020859,0.5553668737411499,0.3779033124446869,0.3915921449661255,0.7292507290840149,0.3437303602695465,0.22578474879264832,0.3389988839626312,0.5812904834747314,0.3854248821735382,0.24381372332572937,0.23886999487876892,0.36505794525146484,calm,classical
143.5546875,-536.9522094726562,178.47256469726562,43.63727951049805,-1.077635407447815,-2.7953739166259766,-2.421771764755249,-5.143038749694824,-1.8400088548660278,6.59039831161499,5.537753582000732,-2.525090456008911,-7.1652421951293945,-1.2603659629821777,760.4791409311208,0.05117202617066564,0.01158351730555296,0.05510689690709114,0.2017280012369156,0.4089449346065521,0.22397811710834503,0.4839576184749603,0.14737312495708466,0.16277356445789337,0.06758606433868408,0.2112351655960083,0.5621480345726013,0.1288474202156067,0.03452436998486519,calm,classical
